SITE ID,LOCATION IDENTIFIER,STREET ADDRESS,TOWN,merged address,STATE,BUILDING TYPE,PWSID,SYSTEM NAME
700061529.0,391 OLD STRATFIELD RD,391 OLD STRATFIELD RD,FAIRFIELD,391 OLD STRATFIELD RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061603.0,305 OLD STRATFIELD RD,305 OLD STRATFIELD RD,FAIRFIELD,305 OLD STRATFIELD RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061825.0,157 OLD STRATFIELD RD,157 OLD STRATFIELD RD,FAIRFIELD,157 OLD STRATFIELD RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062227.0,27 TUNXIS HILL RD,27 TUNXIS HILL RD,FAIRFIELD,27 TUNXIS HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062265.0,87 TUNXIS HILL RD,87 TUNXIS HILL RD,FAIRFIELD,87 TUNXIS HILL RD FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700062281.0,100 TUNXIS HILL RD,100 TUNXIS HILL RD,FAIRFIELD,100 TUNXIS HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062369.0,437 TUNXIS HILL RD,437 TUNXIS HILL RD,FAIRFIELD,437 TUNXIS HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062407.0,467 TUNXIS HILL RD,467 TUNXIS HILL RD,FAIRFIELD,467 TUNXIS HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062488.0,618-22 TUNXIS HILL RD,618-22 TUNXIS HILL RD,FAIRFIELD,618-22 TUNXIS HILL RD FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700062554.0,117 JENNINGS RD,117 JENNINGS RD,FAIRFIELD,117 JENNINGS RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062600.0,4-6 POPE ST,4-6 POPE ST,FAIRFIELD,4-6 POPE ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062609.0,6 THOMPSON ST,6 THOMPSON ST,FAIRFIELD,6 THOMPSON ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062718.0,277 JENNINGS RD,277 JENNINGS RD,FAIRFIELD,277 JENNINGS RD FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700062727.0,164 CARDINAL ST,164 CARDINAL ST,FAIRFIELD,164 CARDINAL ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062731.0,295 JENNINGS RD,295 JENNINGS RD,FAIRFIELD,295 JENNINGS RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062742.0,165 CARDINAL ST,165 CARDINAL ST,FAIRFIELD,165 CARDINAL ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062832.0,520 JENNINGS RD,520 JENNINGS RD,FAIRFIELD,520 JENNINGS RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062857.0,632 JENNINGS RD,632 JENNINGS RD,FAIRFIELD,632 JENNINGS RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062861.0,28 CRANE ST,28 CRANE ST,FAIRFIELD,28 CRANE ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062878.0,660 JENNINGS RD,660 JENNINGS RD,FAIRFIELD,660 JENNINGS RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063227.0,300-302 BERKLEY RD,300-302 BERKLEY RD,FAIRFIELD,300-302 BERKLEY RD FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700063537.0,682 TUNXIS HILL RD,682 TUNXIS HILL RD,FAIRFIELD,682 TUNXIS HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063545.0,697 TUNXIS HILL RD,697 TUNXIS HILL RD,FAIRFIELD,697 TUNXIS HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063553.0,700 TUNXIS HILL RD,700 TUNXIS HILL RD,FAIRFIELD,700 TUNXIS HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063562.0,709 TUNXIS HILL RD,709 TUNXIS HILL RD,FAIRFIELD,709 TUNXIS HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064508.0,69 SHEPARD ST,69 SHEPARD ST,FAIRFIELD,69 SHEPARD ST FAIRFIELD CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700064715.0,47 GRACE ST,47 GRACE ST,FAIRFIELD,47 GRACE ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064800.0,80 GRACE ST,80 GRACE ST,FAIRFIELD,80 GRACE ST FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700065969.0,56 PRINCE ST,56 PRINCE ST,FAIRFIELD,56 PRINCE ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700066220.0,79 LONGFELLOW AVE,79 LONGFELLOW AVE,FAIRFIELD,79 LONGFELLOW AVE FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700066906.0,685 KNAPPS HWY,685 KNAPPS HWY,FAIRFIELD,685 KNAPPS HWY FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700067443.0,257 FAIRCHILD AVE,257 FAIRCHILD AVE,FAIRFIELD,257 FAIRCHILD AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700067933.0,280 HALLEY AVE,280 HALLEY AVE,FAIRFIELD,280 HALLEY AVE FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700068084.0,455 LENOX RD,455 LENOX RD,FAIRFIELD,455 LENOX RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700068364.0,36 CRANE ST,36 CRANE ST,FAIRFIELD,36 CRANE ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700068497.0,155-159 VESPER ST,155-159 VESPER ST,FAIRFIELD,155-159 VESPER ST FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700069574.0,156 CARDINAL ST,156 CARDINAL ST,FAIRFIELD,156 CARDINAL ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700069774.0,83 DIVISION ST,83 DIVISION ST,FAIRFIELD,83 DIVISION ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700069930.0,226 SOUNDVIEW AVE,226 SOUNDVIEW AVE,FAIRFIELD,226 SOUNDVIEW AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700069932.0,227 SOUNDVIEW AVE,227 SOUNDVIEW AVE,FAIRFIELD,227 SOUNDVIEW AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700070106.0,81 CHAMBERS ST,81 CHAMBERS ST,FAIRFIELD,81 CHAMBERS ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700070144.0,123 FISKE ST,123 FISKE ST,FAIRFIELD,123 FISKE ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700070235.0,130 BRENTWOOD AVE,130 BRENTWOOD AVE,FAIRFIELD,130 BRENTWOOD AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700070267.0,170 BRENTWOOD AVE,170 BRENTWOOD AVE,FAIRFIELD,170 BRENTWOOD AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700070289.0,190-194 BRENTWOOD AVE,190-194 BRENTWOOD AVE,FAIRFIELD,190-194 BRENTWOOD AVE FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700070684.0,506 JENNINGS RD,506 JENNINGS RD,FAIRFIELD,506 JENNINGS RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700072002.0,521 BLACK ROCK TPKE,521 BLACK ROCK TPKE,FAIRFIELD,521 BLACK ROCK TPKE FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700072078.0,607 BLACK ROCK TPKE,607 BLACK ROCK TPKE,FAIRFIELD,607 BLACK ROCK TPKE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700072111.0,797 HIGH ST,797 HIGH ST,FAIRFIELD,797 HIGH ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700072112.0,625 BLACK ROCK TPKE,625 BLACK ROCK TPKE,FAIRFIELD,625 BLACK ROCK TPKE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700072118.0,786 KINGS HWY E,786 KINGS HWY E,FAIRFIELD,786 KINGS HWY E FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700072152.0,813 KINGS HWY E,813 KINGS HWY E,FAIRFIELD,813 KINGS HWY E FAIRFIELD CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700072163.0,667 BLACK ROCK TPKE,667 BLACK ROCK TPKE,FAIRFIELD,667 BLACK ROCK TPKE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700072185.0,704 BLACK ROCK TPKE,704 BLACK ROCK TPKE,FAIRFIELD,704 BLACK ROCK TPKE FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700072194.0,867 KINGS HWY E,867 KINGS HWY E,FAIRFIELD,867 KINGS HWY E FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700072202.0,875 KINGS HWY E,875 KINGS HWY E,FAIRFIELD,875 KINGS HWY E FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700072280.0,821 BLACK ROCK TPKE,821 BLACK ROCK TPKE,FAIRFIELD,821 BLACK ROCK TPKE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700075195.0,650 JUDD ST,650 JUDD ST,FAIRFIELD,650 JUDD ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700081649.0,32 HUNYADI AVE,32 HUNYADI AVE,FAIRFIELD,32 HUNYADI AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700131875.0,280 SOUNDVIEW AVE,280 SOUNDVIEW AVE,FAIRFIELD,280 SOUNDVIEW AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700221873.0,132 BRENTWOOD AVE,132 BRENTWOOD AVE,FAIRFIELD,132 BRENTWOOD AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062628.0,79 SCHOOL ST,79 SCHOOL ST,FAIRFIELD,79 SCHOOL ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062638.0,162 SCHOOL ST,162 SCHOOL ST,FAIRFIELD,162 SCHOOL ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064129.0,71 SCHOOL ST,71 SCHOOL ST,FAIRFIELD,71 SCHOOL ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700071299.0,500 GRASMERE AVE,500 GRASMERE AVE,FAIRFIELD,500 GRASMERE AVE FAIRFIELD CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700071978.0,1208 N BENSON RD,1208 N BENSON RD,FAIRFIELD,1208 N BENSON RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700074915.0,502 STILLSON RD,502 STILLSON RD,FAIRFIELD,502 STILLSON RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700267510.0,632 JENNINGS RD,632 JENNINGS RD,FAIRFIELD,632 JENNINGS RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700056998.0,337 MEADOWBROOK RD,337 MEADOWBROOK RD,FAIRFIELD,337 MEADOWBROOK RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700057033.0,367 MEADOWBROOK RD,367 MEADOWBROOK RD,FAIRFIELD,367 MEADOWBROOK RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700057082.0,406 MEADOWBROOK RD,406 MEADOWBROOK RD,FAIRFIELD,406 MEADOWBROOK RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700057255.0,122 COLONY ST,122 COLONY ST,FAIRFIELD,122 COLONY ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700057310.0,149 COLONY ST,149 COLONY ST,FAIRFIELD,149 COLONY ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700057321.0,152 COLONY ST,152 COLONY ST,FAIRFIELD,152 COLONY ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058090.0,166 FAIRVIEW AVE,166 FAIRVIEW AVE,FAIRFIELD,166 FAIRVIEW AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058115.0,179 FAIRVIEW AVE,179 FAIRVIEW AVE,FAIRFIELD,179 FAIRVIEW AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058135.0,237 FAIRVIEW AVE,237 FAIRVIEW AVE,FAIRFIELD,237 FAIRVIEW AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058465.0,106 OLD SPRING RD,106 OLD SPRING RD,FAIRFIELD,106 OLD SPRING RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058537.0,175 OLD SPRING RD,175 OLD SPRING RD,FAIRFIELD,175 OLD SPRING RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058793.0,259 OLD SPRING RD,259 OLD SPRING RD,FAIRFIELD,259 OLD SPRING RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058865.0,326 OLD SPRING RD,326 OLD SPRING RD,FAIRFIELD,326 OLD SPRING RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700060172.0,27 CHURCHILL ST,27 CHURCHILL ST,FAIRFIELD,27 CHURCHILL ST FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700060189.0,44 CHURCHILL ST,44 CHURCHILL ST,FAIRFIELD,44 CHURCHILL ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700060225.0,75-77 CHURCHILL ST,75-77 CHURCHILL ST,FAIRFIELD,75-77 CHURCHILL ST FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700061463.0,28 SHOREHAM TER,28 SHOREHAM TER,FAIRFIELD,28 SHOREHAM TER FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061488.0,36 SHOREHAM TER,36 SHOREHAM TER,FAIRFIELD,36 SHOREHAM TER FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061536.0,86 SHOREHAM TER,86 SHOREHAM TER,FAIRFIELD,86 SHOREHAM TER FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061565.0,21 ARDMORE ST,21 ARDMORE ST,FAIRFIELD,21 ARDMORE ST FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700068289.0,464 ROUND HILL RD,464 ROUND HILL RD,FAIRFIELD,464 ROUND HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700071084.0,105 GRASMERE AVE,105 GRASMERE AVE,FAIRFIELD,105 GRASMERE AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700071460.0,304 MEADOWBROOK RD,304 MEADOWBROOK RD,FAIRFIELD,304 MEADOWBROOK RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700071484.0,317 MEADOWBROOK RD,317 MEADOWBROOK RD,FAIRFIELD,317 MEADOWBROOK RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700071493.0,327 MEADOWBROOK RD,327 MEADOWBROOK RD,FAIRFIELD,327 MEADOWBROOK RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700071514.0,944 UNQUOWA RD,944 UNQUOWA RD,FAIRFIELD,944 UNQUOWA RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700071552.0,1194 UNQUOWA RD,1194 UNQUOWA RD,FAIRFIELD,1194 UNQUOWA RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700071733.0,385 BARLOW RD,385 BARLOW RD,FAIRFIELD,385 BARLOW RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700071940.0,89 ELM ST,89 ELM ST,FAIRFIELD,89 ELM ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700071983.0,166 ELM ST,166 ELM ST,FAIRFIELD,166 ELM ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700077531.0,33-35 BUNGALOW AVE,33-35 BUNGALOW AVE,FAIRFIELD,33-35 BUNGALOW AVE FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700077573.0,83 BUNGALOW AVE,83 BUNGALOW AVE,FAIRFIELD,83 BUNGALOW AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700082050.0,838 MILL PLAIN RD,838 MILL PLAIN RD,FAIRFIELD,838 MILL PLAIN RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700083645.0,389 ROUND HILL RD,389 ROUND HILL RD,FAIRFIELD,389 ROUND HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700083657.0,399 ROUND HILL RD,399 ROUND HILL RD,FAIRFIELD,399 ROUND HILL RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700215188.0,544 UNQUOWA RD,544 UNQUOWA RD,FAIRFIELD,544 UNQUOWA RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700240327.0,2180-1 KINGS HWY,2180-1 KINGS HWY,FAIRFIELD,2180-1 KINGS HWY FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058687.0,236 OLD POST RD,236 OLD POST RD,FAIRFIELD,236 OLD POST RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058848.0,432 OLD POST RD,432 OLD POST RD,FAIRFIELD,432 OLD POST RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700058873.0,458 OLD POST RD,458 OLD POST RD,FAIRFIELD,458 OLD POST RD FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700059512.0,720 OLD POST RD,720 OLD POST RD,FAIRFIELD,720 OLD POST RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700059533.0,740 OLD POST RD,740 OLD POST RD,FAIRFIELD,740 OLD POST RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061583.0,42 RIVERSIDE DR,42 RIVERSIDE DR,FAIRFIELD,42 RIVERSIDE DR FAIRFIELD CT,CT,MF,CT0150011,Aquarion Water Co of CT-Main System
700061618.0,54 RIVERSIDE DR,54 RIVERSIDE DR,FAIRFIELD,54 RIVERSIDE DR FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061626.0,66 RIVERSIDE DR,66 RIVERSIDE DR,FAIRFIELD,66 RIVERSIDE DR FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061647.0,215 RIVERSIDE DR,215 RIVERSIDE DR,FAIRFIELD,215 RIVERSIDE DR FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061725.0,269 RIVERSIDE DR,269 RIVERSIDE DR,FAIRFIELD,269 RIVERSIDE DR FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061759.0,292 RIVERSIDE DR,292 RIVERSIDE DR,FAIRFIELD,292 RIVERSIDE DR FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700061901.0,368 RIVERSIDE DR,368 RIVERSIDE DR,FAIRFIELD,368 RIVERSIDE DR FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062855.0,640 RIVERSIDE DR,640 RIVERSIDE DR,FAIRFIELD,640 RIVERSIDE DR FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062892.0,706 RIVERSIDE DR,706 RIVERSIDE DR,FAIRFIELD,706 RIVERSIDE DR FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700062985.0,788 RIVERSIDE DR,788 RIVERSIDE DR,FAIRFIELD,788 RIVERSIDE DR FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063215.0,8 BAYEDGE CT,8 BAYEDGE CT,FAIRFIELD,8 BAYEDGE CT FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700063228.0,24 BAYEDGE CT,24 BAYEDGE CT,FAIRFIELD,24 BAYEDGE CT FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064078.0,74 TURNEY RD,74 TURNEY RD,FAIRFIELD,74 TURNEY RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064168.0,114 TURNEY RD,114 TURNEY RD,FAIRFIELD,114 TURNEY RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064202.0,132 TURNEY RD,132 TURNEY RD,FAIRFIELD,132 TURNEY RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064227.0,164 TURNEY RD,164 TURNEY RD,FAIRFIELD,164 TURNEY RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064335.0,32 NEWTON ST,32 NEWTON ST,FAIRFIELD,32 NEWTON ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064341.0,37 NEWTON ST,37 NEWTON ST,FAIRFIELD,37 NEWTON ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064570.0,221 S BENSON RD,221 S BENSON RD,FAIRFIELD,221 S BENSON RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700064854.0,413 S BENSON RD,413 S BENSON RD,FAIRFIELD,413 S BENSON RD FAIRFIELD CT,CT,NONRES,CT0150011,Aquarion Water Co of CT-Main System
700065599.0,28 ROBSON PL,28 ROBSON PL,FAIRFIELD,28 ROBSON PL FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700066557.0,348 ROWLAND RD,348 ROWLAND RD,FAIRFIELD,348 ROWLAND RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700066584.0,372 ROWLAND RD,372 ROWLAND RD,FAIRFIELD,372 ROWLAND RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700066601.0,403 ROWLAND RD,403 ROWLAND RD,FAIRFIELD,403 ROWLAND RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700066904.0,756 ROWLAND RD,756 ROWLAND RD,FAIRFIELD,756 ROWLAND RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700068345.0,1317 FAIRFIELD BEACH RD,1317 FAIRFIELD BEACH RD,FAIRFIELD,1317 FAIRFIELD BEACH RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700068544.0,289 BEACH RD,289 BEACH RD,FAIRFIELD,289 BEACH RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700069589.0,772 ROWLAND RD,772 ROWLAND RD,FAIRFIELD,772 ROWLAND RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700069713.0,45 SHERMAN ST,45 SHERMAN ST,FAIRFIELD,45 SHERMAN ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700071774.0,91 S PINE CREEK RD,91 S PINE CREEK RD,FAIRFIELD,91 S PINE CREEK RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700072157.0,180 QUINCY ST,180 QUINCY ST,FAIRFIELD,180 QUINCY ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700072416.0,60 ROWLAND RD,60 ROWLAND RD,FAIRFIELD,60 ROWLAND RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700072429.0,82 ROWLAND RD,82 ROWLAND RD,FAIRFIELD,82 ROWLAND RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700072477.0,144 ROWLAND RD,144 ROWLAND RD,FAIRFIELD,144 ROWLAND RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700072532.0,218 ROWLAND RD,218 ROWLAND RD,FAIRFIELD,218 ROWLAND RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700072575.0,267 ROWLAND RD,267 ROWLAND RD,FAIRFIELD,267 ROWLAND RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700072622.0,323 ROWLAND RD,323 ROWLAND RD,FAIRFIELD,323 ROWLAND RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700072639.0,334 ROWLAND RD,334 ROWLAND RD,FAIRFIELD,334 ROWLAND RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700072641.0,345 ROWLAND RD,345 ROWLAND RD,FAIRFIELD,345 ROWLAND RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700073181.0,249 OLD DAM RD,249 OLD DAM RD,FAIRFIELD,249 OLD DAM RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700073251.0,110 ALDEN ST,110 ALDEN ST,FAIRFIELD,110 ALDEN ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700073252.0,120 ALDEN ST,120 ALDEN ST,FAIRFIELD,120 ALDEN ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700073354.0,226 PINE CREEK AVE,226 PINE CREEK AVE,FAIRFIELD,226 PINE CREEK AVE FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700073671.0,99 S BENSON RD,99 S BENSON RD,FAIRFIELD,99 S BENSON RD FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
700076288.0,331 RUANE ST,331 RUANE ST,FAIRFIELD,331 RUANE ST FAIRFIELD CT,CT,SF,CT0150011,Aquarion Water Co of CT-Main System
